GlobalAverageWaitingTime,GlobalAverageDockTime,GlobalAverageUnloadingTime,GlobalAverageLoadingTime,GlobalAverageUndockTime,DockingBay0_AverageWaitingTime,DockingBay0_AverageDockTime,DockingBay0_AverageUnloadingTime,DockingBay0_AverageLoadingTime,DockingBay0_AverageUndockTime
611.1542822261641,16421.982991996032,16678.581125167428,16978.5627949832,16639.934002486272,611.1542822261641,16421.982991996032,16678.581125167428,16978.5627949832,16639.934002486272
1336.5939378681394,18914.600329310713,19170.393878597028,19126.73568167951,19138.71544240769,1336.5939378681394,18914.600329310713,19170.393878597028,19126.73568167951,19138.71544240769
792.4963903831031,19798.12232512335,20026.932033808305,20288.52426731109,19951.2131081979,792.4963903831031,19798.12232512335,20026.932033808305,20288.52426731109,19951.2131081979
2250.426306456902,16719.99456655505,17010.05483149947,17028.722198818603,17041.37346554935,2250.426306456902,16719.99456655505,17010.05483149947,17028.722198818603,17041.37346554935
1009.4320069153365,20468.268613483026,20732.883624704413,21000.321466322435,21011.928552114954,1009.4320069153365,20468.268613483026,20732.883624704413,21000.321466322435,21011.928552114954
1002.4645416009589,16930.30509728487,17205.481778390273,17106.675235561885,17118.011445393928,1002.4645416009589,16930.30509728487,17205.481778390273,17106.675235561885,17118.011445393928
852.2961114376552,18867.830363427027,19123.292654618086,19379.267629228143,19076.000612481,852.2961114376552,18867.830363427027,19123.292654618086,19379.267629228143,19076.000612481
542.518803599887,17864.75565741267,18151.191108282288,17361.02814479295,17375.963491640603,542.518803599887,17864.75565741267,18151.191108282288,17361.02814479295,17375.963491640603
1209.049828854812,16916.201913805304,17160.738369754636,17428.752693256105,17441.895284028724,1209.049828854812,16916.201913805304,17160.738369754636,17428.752693256105,17441.895284028724
337.33868654674546,18560.12528740645,18836.05817768486,18743.393493773645,18755.08266616902,337.33868654674546,18560.12528740645,18836.05817768486,18743.393493773645,18755.08266616902
509.0607150654795,17296.372220085406,17593.83745937078,17281.05374270777,17292.45444626851,509.0607150654795,17296.372220085406,17593.83745937078,17281.05374270777,17292.45444626851
1128.7305638902649,18284.056226316712,18559.457315429925,18844.688984553508,18011.846785825925,1128.7305638902649,18284.056226316712,18559.457315429925,18844.688984553508,18011.846785825925
1003.7574872289192,19909.34734429565,20222.90155932622,20097.963464023163,20109.49504289019,1003.7574872289192,19909.34734429565,20222.90155932622,20097.963464023163,20109.49504289019
1390.3634286067143,17212.637583172593,17511.984882174966,17537.04315870208,17551.768090560265,1390.3634286067143,17212.637583172593,17511.984882174966,17537.04315870208,17551.768090560265
402.9752970315636,18611.419525229394,18915.051238466178,18791.103114278703,18804.811378363785,402.9752970315636,18611.419525229394,18915.051238466178,18791.103114278703,18804.811378363785
1046.3401728801077,20747.91949171307,21020.484005501396,21270.467109007473,20999.23173250842,1046.3401728801077,20747.91949171307,21020.484005501396,21270.467109007473,20999.23173250842
870.7984130298449,20678.04436315323,20953.53170495464,21228.386217680258,20907.835351046477,870.7984130298449,20678.04436315323,20953.53170495464,21228.386217680258,20907.835351046477
1215.753927839405,18286.48068339159,18586.567035144795,18854.389688083585,18662.292702066297,1215.753927839405,18286.48068339159,18586.567035144795,18854.389688083585,18662.292702066297
724.0018068458545,15955.153218246938,16273.163893080336,16560.408324396023,16071.517440527059,724.0018068458545,15955.153218246938,16273.163893080336,16560.408324396023,16071.517440527059
1347.0232290969348,18242.409179235085,18533.721585228337,18811.018843520433,18471.629455866347,1347.0232290969348,18242.409179235085,18533.721585228337,18811.018843520433,18471.629455866347
621.4551421518476,19811.278537074668,20089.158870833253,20358.917453862883,20053.214678847966,621.4551421518476,19811.278537074668,20089.158870833253,20358.917453862883,20053.214678847966
1455.366378768714,17507.231729986477,17803.98852372056,18077.265465024906,17742.707964619505,1455.366378768714,17507.231729986477,17803.98852372056,18077.265465024906,17742.707964619505
733.9982544543234,20179.861202897635,20467.670055281826,20745.04962016662,20474.153705795496,733.9982544543234,20179.861202897635,20467.670055281826,20745.04962016662,20474.153705795496
962.1238749396397,17635.637629949048,17902.225153278792,17927.071417757837,17937.89118502354,962.1238749396397,17635.637629949048,17902.225153278792,17927.071417757837,17937.89118502354
1006.2808026980879,17000.872309458966,17252.748916050346,17149.614863006314,17160.94747840469,1006.2808026980879,17000.872309458966,17252.748916050346,17149.614863006314,17160.94747840469
1111.5770562840553,15807.745011434037,16065.362148006267,16331.74964791046,16072.124193555364,1111.5770562840553,15807.745011434037,16065.362148006267,16331.74964791046,16072.124193555364
899.1719757828347,17140.051537725045,17444.859894263645,17381.50517713293,17393.734402231526,899.1719757828347,17140.051537725045,17444.859894263645,17381.50517713293,17393.734402231526
917.3789920726622,19183.364139184294,19472.03100990264,19277.99809139341,19288.197447679497,917.3789920726622,19183.364139184294,19472.03100990264,19277.99809139341,19288.197447679497
977.4424245216031,20732.579539246904,21009.570836656265,21281.280877010544,20972.979859623545,977.4424245216031,20732.579539246904,21009.570836656265,21281.280877010544,20972.979859623545
1909.4466737478308,19305.610448063344,19614.738611168883,19659.18186236679,19672.130685447508,1909.4466737478308,19305.610448063344,19614.738611168883,19659.18186236679,19672.130685447508
1917.5590842539182,18517.966555721858,18794.221421526625,18823.33878750791,18838.21019814491,1917.5590842539182,18517.966555721858,18794.221421526625,18823.33878750791,18838.21019814491
1039.2881257938234,20246.494777149714,20496.040060058996,20777.159937536187,20423.166555308657,1039.2881257938234,20246.494777149714,20496.040060058996,20777.159937536187,20423.166555308657
1616.1091424340527,19839.047822676723,20130.362045333433,20072.257660936895,20085.311761787318,1616.1091424340527,19839.047822676723,20130.362045333433,20072.257660936895,20085.311761787318
965.3395421622934,19516.603274484416,19791.241016808784,20076.693334039126,19711.947589662,965.3395421622934,19516.603274484416,19791.241016808784,20076.693334039126,19711.947589662
2502.201289059794,19685.64997634323,19962.91327202662,19821.701390498147,19834.586300546838,2502.201289059794,19685.64997634323,19962.91327202662,19821.701390498147,19834.586300546838
2901.045074076524,20089.73004470636,20353.372766939934,20609.877834495743,20621.286511412287,2901.045074076524,20089.73004470636,20353.372766939934,20609.877834495743,20621.286511412287
1281.3052953038166,17387.043651526696,17671.75374276405,17946.942379246913,17502.262279184568,1281.3052953038166,17387.043651526696,17671.75374276405,17946.942379246913,17502.262279184568
1128.2092817024,18504.80433921421,18813.68415524311,18720.81602035619,18732.975774583214,1128.2092817024,18504.80433921421,18813.68415524311,18720.81602035619,18732.975774583214
982.0089665103545,19179.756597751246,19452.886303939118,19709.091413802485,19720.262724621974,982.0089665103545,19179.756597751246,19452.886303939118,19709.091413802485,19720.262724621974
1160.410891498958,18995.44783938947,19229.461301779622,19511.08247381492,19180.75203455516,1160.410891498958,18995.44783938947,19229.461301779622,19511.08247381492,19180.75203455516
1512.749357387574,19577.14994736336,19841.32071277311,20120.36025253548,19823.006133631858,1512.749357387574,19577.14994736336,19841.32071277311,20120.36025253548,19823.006133631858
2155.632583751934,21920.321902701733,22165.606015987683,22466.59236800852,22220.073641118244,2155.632583751934,21920.321902701733,22165.606015987683,22466.59236800852,22220.073641118244
1291.7863663512128,18858.445825715386,19142.166980084283,19395.451018926615,19156.325374190037,1291.7863663512128,18858.445825715386,19142.166980084283,19395.451018926615,19156.325374190037
998.4980504111232,17675.600270938517,17922.127984576102,17892.392099878834,17903.874272132176,998.4980504111232,17675.600270938517,17922.127984576102,17892.392099878834,17903.874272132176
647.7725682992891,16115.086602318806,16378.4274101408,16693.23416557306,16270.747574378169,647.7725682992891,16115.086602318806,16378.4274101408,16693.23416557306,16270.747574378169
1126.135291115087,14801.201833923209,15074.032715848589,15360.784778201249,14991.276678344075,1126.135291115087,14801.201833923209,15074.032715848589,15360.784778201249,14991.276678344075
1239.9548190959724,20724.078998614434,20993.41449998294,20908.15263729482,20918.742815335423,1239.9548190959724,20724.078998614434,20993.41449998294,20908.15263729482,20918.742815335423
1190.7955573030406,16382.67653133331,16633.73700487388,16898.146246787368,16530.762341408292,1190.7955573030406,16382.67653133331,16633.73700487388,16898.146246787368,16530.762341408292
817.1644923731984,20834.612645306162,21163.666155794668,21433.16081757878,21037.370673453737,817.1644923731984,20834.612645306162,21163.666155794668,21433.16081757878,21037.370673453737
1612.8788698264686,15577.38687229852,15854.049997815042,16144.796150652002,15903.552849987524,1612.8788698264686,15577.38687229852,15854.049997815042,16144.796150652002,15903.552849987524
1151.6703213932924,18737.48014726078,18974.23486753903,19000.62032659385,19014.649666657595,1151.6703213932924,18737.48014726078,18974.23486753903,19000.62032659385,19014.649666657595
668.917270438105,16801.898767719387,16721.235653468506,17004.17242159627,17016.90258063772,668.917270438105,16801.898767719387,16721.235653468506,17004.17242159627,17016.90258063772
822.5875577809885,14992.568901274068,15272.998237088483,15053.191040383985,15065.740247319605,822.5875577809885,14992.568901274068,15272.998237088483,15053.191040383985,15065.740247319605
536.3519758304687,20253.5501173338,20534.047218070657,20247.25148690361,20259.80375412198,536.3519758304687,20253.5501173338,20534.047218070657,20247.25148690361,20259.80375412198
1850.0041590499727,16646.627675653388,16910.428917261423,16820.262745412503,16832.304062864914,1850.0041590499727,16646.627675653388,16910.428917261423,16820.262745412503,16832.304062864914
663.2953511711839,18604.437948583403,18868.705900813307,19133.718211685715,18707.810087540503,663.2953511711839,18604.437948583403,18868.705900813307,19133.718211685715,18707.810087540503
1035.3467902765062,20073.537554808587,20356.26911163081,20643.200485250287,20295.724141229715,1035.3467902765062,20073.537554808587,20356.26911163081,20643.200485250287,20295.724141229715
1467.9961886527608,18740.925617757282,19023.56541861992,18822.7704219656,18834.380539961716,1467.9961886527608,18740.925617757282,19023.56541861992,18822.7704219656,18834.380539961716
670.8332894959372,18387.12477288929,18673.896087035802,18918.328651513835,18621.69305542606,670.8332894959372,18387.12477288929,18673.896087035802,18918.328651513835,18621.69305542606
1326.866567500326,19785.011621032652,20057.066033228217,20343.29728309686,19958.67283757856,1326.866567500326,19785.011621032652,20057.066033228217,20343.29728309686,19958.67283757856
966.7610264403642,17436.877257819906,17740.728731658848,17727.973056810577,17741.70150318415,966.7610264403642,17436.877257819906,17740.728731658848,17727.973056810577,17741.70150318415
1087.4625280170242,18387.540902981415,18674.71636945596,18952.930859122072,18345.138558112725,1087.4625280170242,18387.540902981415,18674.71636945596,18952.930859122072,18345.138558112725
817.4445120200766,19657.796312711846,19928.805254207375,20178.921245017056,19864.975554230015,817.4445120200766,19657.796312711846,19928.805254207375,20178.921245017056,19864.975554230015
1477.448321499807,20569.625760105144,20827.68300344636,21093.45460187524,20248.993297046396,1477.448321499807,20569.625760105144,20827.68300344636,21093.45460187524,20248.993297046396
860.02611573209,17141.838938049215,17402.428611280044,17677.524654694364,17421.122189521644,860.02611573209,17141.838938049215,17402.428611280044,17677.524654694364,17421.122189521644
2610.556829679472,20394.74302731352,20687.42303530135,20690.954423865773,20705.972307976266,2610.556829679472,20394.74302731352,20687.42303530135,20690.954423865773,20705.972307976266
795.2704085234096,18378.71358444328,18624.35797317614,18891.382632167588,18551.53960750554,795.2704085234096,18378.71358444328,18624.35797317614,18891.382632167588,18551.53960750554
1253.0447083466217,20904.910882491757,21174.545981922474,21189.558299043765,21202.453823525648,1253.0447083466217,20904.910882491757,21174.545981922474,21189.558299043765,21202.453823525648
1561.6061398359352,16770.65455440286,17068.478178052337,17343.00461945937,17085.51220088677,1561.6061398359352,16770.65455440286,17068.478178052337,17343.00461945937,17085.51220088677
2285.6993235206155,17500.989695932756,17829.7998040488,17694.044731986163,17705.857780887112,2285.6993235206155,17500.989695932756,17829.7998040488,17694.044731986163,17705.857780887112
1414.6688658235644,20023.644187668182,20304.9051228396,20545.8038238422,20286.583128383532,1414.6688658235644,20023.644187668182,20304.9051228396,20545.8038238422,20286.583128383532
1951.4600353898488,18698.287950181246,18986.60498382658,19265.34333033011,18949.540512004995,1951.4600353898488,18698.287950181246,18986.60498382658,19265.34333033011,18949.540512004995
